city,province,country,latitude,longitude,postal_prefix,search_key,region_code,is_capital,is_major_market,population_hint,timezone
Brooklin,Ontario,CA,,,,brooklin,ON,false,false,,America/Toronto
Brooks,Alberta,CA,,,,brooks,AB,false,false,,America/Edmonton
Brossard,Quebec,CA,,,,brossard,QC,false,false,,America/Montreal
Browns Flat,New Brunswick,CA,,,,brownsflat,NB,false,false,,America/Moncton
Brownsburg,Quebec,CA,,,,brownsburg,QC,false,false,,America/Montreal
Brownsville,Ontario,CA,,,,brownsville,ON,false,false,,America/Toronto
Brownvale,Alberta,CA,,,,brownvale,AB,false,false,,America/Edmonton
Bruce Mines,Ontario,CA,,,,brucemines,ON,false,false,,America/Toronto
Bruderheim,Alberta,CA,,,,bruderheim,AB,false,false,,America/Edmonton
Bruno,Saskatchewan,CA,,,,bruno,SK,false,false,,America/Regina
Brussels,Ontario,CA,,,,brussels,ON,false,false,,America/Toronto
Bryson,Quebec,CA,,,,bryson,QC,false,false,,America/Montreal
Buchanan,Saskatchewan,CA,,,,buchanan,SK,false,false,,America/Regina
Buchans,Newfoundland,CA,,,,buchans,NL,false,false,,America/St_Johns
Buckhorn,Ontario,CA,,,,buckhorn,ON,false,false,,America/Toronto
Buckingham,Quebec,CA,,,,buckingham,QC,false,false,,America/Montreal
Buffalo Narrows,Saskatchewan,CA,,,,buffalonarrows,SK,false,false,,America/Regina
Burdett,Alberta,CA,,,,burdett,AB,false,false,,America/Edmonton
Burford,Ontario,CA,,,,burford,ON,false,false,,America/Toronto
Burgeo,Newfoundland,CA,,,,burgeo,NL,false,false,,America/St_Johns
Burgessville,Ontario,CA,,,,burgessville,ON,false,false,,America/Toronto
Burin,Newfoundland,CA,,,,burin,NL,false,false,,America/St_Johns
Burk`s Falls,Ontario,CA,,,,burksfalls,ON,false,false,,America/Toronto
Burleigh Falls,Ontario,CA,,,,burleighfalls,ON,false,false,,America/Toronto
Burlington,Newfoundland,CA,,,,burlington,NL,false,false,,America/St_Johns
Burlington,Ontario,CA,,,,burlington,ON,false,false,,America/Toronto
Burnaby,British Columbia,CA,,,,burnaby,BC,false,false,,America/Vancouver
Burns Lake,British Columbia,CA,,,,burnslake,BC,false,false,,America/Vancouver
Burnt Islands,Newfoundland,CA,,,,burntislands,NL,false,false,,America/St_Johns
Burstall,Saskatchewan,CA,,,,burstall,SK,false,false,,America/Regina
Burwash Landing,Yukon,CA,,,,burwashlanding,YT,false,false,,America/Whitehorse
Bury,Quebec,CA,,,,bury,QC,false,false,,America/Montreal
Byemoor,Alberta,CA,,,,byemoor,AB,false,false,,America/Edmonton
Cabano,Quebec,CA,,,,cabano,QC,false,false,,America/Montreal
Cabri,Saskatchewan,CA,,,,cabri,SK,false,false,,America/Regina
Cache Bay,Ontario,CA,,,,cachebay,ON,false,false,,America/Toronto
Cache Creek,British Columbia,CA,,,,cachecreek,BC,false,false,,America/Vancouver
Cacouna,Quebec,CA,,,,cacouna,QC,false,false,,America/Montreal
Cadillac,Quebec,CA,,,,cadillac,QC,false,false,,America/Montreal
Cadillac,Saskatchewan,CA,,,,cadillac,SK,false,false,,America/Regina
Cadomin,Alberta,CA,,,,cadomin,AB,false,false,,America/Edmonton
Calabogie,Ontario,CA,,,,calabogie,ON,false,false,,America/Toronto
Calder,Saskatchewan,CA,,,,calder,SK,false,false,,America/Regina
Caledon,Ontario,CA,,,,caledon,ON,false,false,,America/Toronto
Caledon East,Ontario,CA,,,,caledoneast,ON,false,false,,America/Toronto
Caledonia,Ontario,CA,,,,caledonia,ON,false,false,,America/Toronto
Calgary,Alberta,CA,,,,calgary,AB,false,true,,America/Edmonton
Callander,Ontario,CA,,,,callander,ON,false,false,,America/Toronto
Calling Lake,Alberta,CA,,,,callinglake,AB,false,false,,America/Edmonton
Calmar,Alberta,CA,,,,calmar,AB,false,false,,America/Edmonton
Calstock,Ontario,CA,,,,calstock,ON,false,false,,America/Toronto
Calumet,Quebec,CA,,,,calumet,QC,false,false,,America/Montreal
Cambray,Ontario,CA,,,,cambray,ON,false,false,,America/Toronto
Cambridge,Ontario,CA,,,,cambridge,ON,false,false,,America/Toronto
Cambridge Bay,Nunavut,CA,,,,cambridgebay,NU,false,false,,America/Iqaluit
Cameron,Ontario,CA,,,,cameron,ON,false,false,,America/Toronto
Camlachie,Ontario,CA,,,,camlachie,ON,false,false,,America/Toronto
Campbell River,British Columbia,CA,,,,campbellriver,BC,false,false,,America/Vancouver
Campbellford,Ontario,CA,,,,campbellford,ON,false,false,,America/Toronto
Campbellton,New Brunswick,CA,,,,campbellton,NB,false,false,,America/Moncton
Campbellton,Newfoundland,CA,,,,campbellton,NL,false,false,,America/St_Johns
Campbellville,Ontario,CA,,,,campbellville,ON,false,false,,America/Toronto
Campbell`s Bay,Quebec,CA,,,,campbellsbay,QC,false,false,,America/Montreal
Camperville,Manitoba,CA,,,,camperville,MB,false,false,,America/Winnipeg
Campobello Island,New Brunswick,CA,,,,campobelloisland,NB,false,false,,America/Moncton
Camrose,Alberta,CA,,,,camrose,AB,false,false,,America/Edmonton
Canal Flats,British Columbia,CA,,,,canalflats,BC,false,false,,America/Vancouver
Candiac,Quebec,CA,,,,candiac,QC,false,false,,America/Montreal
Canmore,Alberta,CA,,,,canmore,AB,false,false,,America/Edmonton
Canning,Nova Scotia,CA,,,,canning,NS,false,false,,America/Halifax
Cannington,Ontario,CA,,,,cannington,ON,false,false,,America/Toronto
Canoe Narrows,Saskatchewan,CA,,,,canoenarrows,SK,false,false,,America/Regina
Canora,Saskatchewan,CA,,,,canora,SK,false,false,,America/Regina
Canso,Nova Scotia,CA,,,,canso,NS,false,false,,America/Halifax
Canterbury,New Brunswick,CA,,,,canterbury,NB,false,false,,America/Moncton
Cantley,Quebec,CA,,,,cantley,QC,false,false,,America/Montreal
Canwood,Saskatchewan,CA,,,,canwood,SK,false,false,,America/Regina
Cap-a-l`Aigle,Quebec,CA,,,,capalaigle,QC,false,false,,America/Montreal
Cap-aux-Meules,Quebec,CA,,,,capauxmeules,QC,false,false,,America/Montreal
Cap-Chat,Quebec,CA,,,,capchat,QC,false,false,,America/Montreal
Cap-de-la-Madeleine,Quebec,CA,,,,capdelamadeleine,QC,false,false,,America/Montreal
Cap-des-Rosiers,Quebec,CA,,,,capdesrosiers,QC,false,false,,America/Montreal
Cap-Pele,New Brunswick,CA,,,,cappele,NB,false,false,,America/Moncton
Cap-Rouge,Quebec,CA,,,,caprouge,QC,false,false,,America/Montreal
Cap-Saint-Ignace,Quebec,CA,,,,capsaintignace,QC,false,false,,America/Montreal
Cape Broyle,Newfoundland,CA,,,,capebroyle,NL,false,false,,America/St_Johns
Cape Dorset,Nunavut,CA,,,,capedorset,NU,false,false,,America/Iqaluit
Caplan,Quebec,CA,,,,caplan,QC,false,false,,America/Montreal
Capreol,Ontario,CA,,,,capreol,ON,false,false,,America/Toronto
Caradoc First Nation,Ontario,CA,,,,caradocfirstnation,ON,false,false,,America/Toronto
Caramat,Ontario,CA,,,,caramat,ON,false,false,,America/Toronto
Caraquet,New Brunswick,CA,,,,caraquet,NB,false,false,,America/Moncton
Carberry,Manitoba,CA,,,,carberry,MB,false,false,,America/Winnipeg
Carbon,Alberta,CA,,,,carbon,AB,false,false,,America/Edmonton
Carbonear,Newfoundland,CA,,,,carbonear,NL,false,false,,America/St_Johns
Carcross,Yukon,CA,,,,carcross,YT,false,false,,America/Whitehorse
Cardiff,Ontario,CA,,,,cardiff,ON,false,false,,America/Toronto
Cardigan,Prince Edward Island,CA,,,,cardigan,PE,false,false,,America/Halifax
Cardinal,Ontario,CA,,,,cardinal,ON,false,false,,America/Toronto
Cardston,Alberta,CA,,,,cardston,AB,false,false,,America/Edmonton
Cargill,Ontario,CA,,,,cargill,ON,false,false,,America/Toronto
Caribou,Nova Scotia,CA,,,,caribou,NS,false,false,,America/Halifax
Carievale,Saskatchewan,CA,,,,carievale,SK,false,false,,America/Regina
Carignan,Quebec,CA,,,,carignan,QC,false,false,,America/Montreal
Carillon,Quebec,CA,,,,carillon,QC,false,false,,America/Montreal
Carleton,Nova Scotia,CA,,,,carleton,NS,false,false,,America/Halifax
Carleton,Quebec,CA,,,,carleton,QC,false,false,,America/Montreal
Carleton Place,Ontario,CA,,,,carletonplace,ON,false,false,,America/Toronto
Carlyle,Saskatchewan,CA,,,,carlyle,SK,false,false,,America/Regina
Carmacks,Yukon,CA,,,,carmacks,YT,false,false,,America/Whitehorse
Carman,Manitoba,CA,,,,carman,MB,false,false,,America/Winnipeg
Carmangay,Alberta,CA,,,,carmangay,AB,false,false,,America/Edmonton
Carmanville,Newfoundland,CA,,,,carmanville,NL,false,false,,America/St_Johns
Carnarvon,Ontario,CA,,,,carnarvon,ON,false,false,,America/Toronto
Carnduff,Saskatchewan,CA,,,,carnduff,SK,false,false,,America/Regina
Caroline,Alberta,CA,,,,caroline,AB,false,false,,America/Edmonton
Caron,Saskatchewan,CA,,,,caron,SK,false,false,,America/Regina
Carp,Ontario,CA,,,,carp,ON,false,false,,America/Toronto
Carrot River,Saskatchewan,CA,,,,carrotriver,SK,false,false,,America/Regina
Carseland,Alberta,CA,,,,carseland,AB,false,false,,America/Edmonton
Carstairs,Alberta,CA,,,,carstairs,AB,false,false,,America/Edmonton
Cartier,Ontario,CA,,,,cartier,ON,false,false,,America/Toronto
Cartwright,Manitoba,CA,,,,cartwright,MB,false,false,,America/Winnipeg
Cartwright,Newfoundland,CA,,,,cartwright,NL,false,false,,America/St_Johns
Casselman,Ontario,CA,,,,casselman,ON,false,false,,America/Toronto
Cassiar,British Columbia,CA,,,,cassiar,BC,false,false,,America/Vancouver
Castlegar,British Columbia,CA,,,,castlegar,BC,false,false,,America/Vancouver
Castlemore,Ontario,CA,,,,castlemore,ON,false,false,,America/Toronto
Castleton,Ontario,CA,,,,castleton,ON,false,false,,America/Toronto
Castor,Alberta,CA,,,,castor,AB,false,false,,America/Edmonton
Cat Lake,Ontario,CA,,,,catlake,ON,false,false,,America/Toronto
Catalina,Newfoundland,CA,,,,catalina,NL,false,false,,America/St_Johns
Causapscal,Quebec,CA,,,,causapscal,QC,false,false,,America/Montreal
Cavan,Ontario,CA,,,,cavan,ON,false,false,,America/Toronto
Cayley,Alberta,CA,,,,cayley,AB,false,false,,America/Edmonton
Cayuga,Ontario,CA,,,,cayuga,ON,false,false,,America/Toronto
Celista,British Columbia,CA,,,,celista,BC,false,false,,America/Vancouver
Central Butte,Saskatchewan,CA,,,,centralbutte,SK,false,false,,America/Regina
Centralia,Ontario,CA,,,,centralia,ON,false,false,,America/Toronto
Centreville,New Brunswick,CA,,,,centreville,NB,false,false,,America/Moncton
Centreville-Wareham-Trinity,Newfoundland,CA,,,,centrevillewarehamtrinity,NL,false,false,,America/St_Johns
Cereal,Alberta,CA,,,,cereal,AB,false,false,,America/Edmonton
Cessford,Alberta,CA,,,,cessford,AB,false,false,,America/Edmonton
Ceylon,Saskatchewan,CA,,,,ceylon,SK,false,false,,America/Regina
Chalk River,Ontario,CA,,,,chalkriver,ON,false,false,,America/Toronto
Chambly,Quebec,CA,,,,chambly,QC,false,false,,America/Montreal
Chambord,Quebec,CA,,,,chambord,QC,false,false,,America/Montreal
Champion,Alberta,CA,,,,champion,AB,false,false,,America/Edmonton
Champlain,Quebec,CA,,,,champlain,QC,false,false,,America/Montreal
Chance Cove,Newfoundland,CA,,,,chancecove,NL,false,false,,America/St_Johns
Chandler,Quebec,CA,,,,chandler,QC,false,false,,America/Montreal
Change islands,Newfoundland,CA,,,,changeislands,NL,false,false,,America/St_Johns
Chapais,Quebec,CA,,,,chapais,QC,false,false,,America/Montreal
Chapeau,Quebec,CA,,,,chapeau,QC,false,false,,America/Montreal
Chapel Arm,Newfoundland,CA,,,,chapelarm,NL,false,false,,America/St_Johns
Chapleau,Ontario,CA,,,,chapleau,ON,false,false,,America/Toronto
Chaplin,Saskatchewan,CA,,,,chaplin,SK,false,false,,America/Regina
Charette,Quebec,CA,,,,charette,QC,false,false,,America/Montreal
Charlemagne,Quebec,CA,,,,charlemagne,QC,false,false,,America/Montreal
Charlesbourg,Quebec,CA,,,,charlesbourg,QC,false,false,,America/Montreal
Charlevoix,Quebec,CA,,,,charlevoix,QC,false,false,,America/Montreal
Charlottetown,Newfoundland,CA,,,,charlottetown,NL,true,false,,America/St_Johns
Charlottetown,Prince Edward Island,CA,,,,charlottetown,PE,true,false,,America/Halifax
Charlton,Ontario,CA,,,,charlton,ON,false,false,,America/Toronto
Charny,Quebec,CA,,,,charny,QC,false,false,,America/Montreal
Chartierville,Quebec,CA,,,,chartierville,QC,false,false,,America/Montreal
Chase,British Columbia,CA,,,,chase,BC,false,false,,America/Vancouver
Chateau-Richer,Quebec,CA,,,,chateauricher,QC,false,false,,America/Montreal
Chateauguay,Quebec,CA,,,,chateauguay,QC,false,false,,America/Montreal
Chatham,New Brunswick,CA,,,,chatham,NB,false,false,,America/Moncton
Chatham,Ontario,CA,,,,chatham,ON,false,false,,America/Toronto
Chatsworth,Ontario,CA,,,,chatsworth,ON,false,false,,America/Toronto
Chauvin,Alberta,CA,,,,chauvin,AB,false,false,,America/Edmonton
Chelmsford,Ontario,CA,,,,chelmsford,ON,false,false,,America/Toronto
Chelsea,Nova Scotia,CA,,,,chelsea,NS,false,false,,America/Halifax
Chelsea,Quebec,CA,,,,chelsea,QC,false,false,,America/Montreal
Chemainus,British Columbia,CA,,,,chemainus,BC,false,false,,America/Vancouver
Cheneville,Quebec,CA,,,,cheneville,QC,false,false,,America/Montreal
Chesley,Ontario,CA,,,,chesley,ON,false,false,,America/Toronto
Chester,Nova Scotia,CA,,,,chester,NS,false,false,,America/Halifax
Chesterfield Inlet,Nunavut,CA,,,,chesterfieldinlet,NU,false,false,,America/Iqaluit
Chestermere,Alberta,CA,,,,chestermere,AB,false,false,,America/Edmonton
Chesterville,Ontario,CA,,,,chesterville,ON,false,false,,America/Toronto
Chesterville,Quebec,CA,,,,chesterville,QC,false,false,,America/Montreal
Cheticamp,Nova Scotia,CA,,,,cheticamp,NS,false,false,,America/Halifax
Chetwynd,British Columbia,CA,,,,chetwynd,BC,false,false,,America/Vancouver
Cheverie,Nova Scotia,CA,,,,cheverie,NS,false,false,,America/Halifax
Chevery,Quebec,CA,,,,chevery,QC,false,false,,America/Montreal
Chibougamau,Quebec,CA,,,,chibougamau,QC,false,false,,America/Montreal
Chicoutimi,Quebec,CA,,,,chicoutimi,QC,false,false,,America/Montreal
Chiefs Point First Nation,Ontario,CA,,,,chiefspointfirstnation,ON,false,false,,America/Toronto
Chilliwack,British Columbia,CA,,,,chilliwack,BC,false,false,,America/Vancouver
Chipewyan Lake,Alberta,CA,,,,chipewyanlake,AB,false,false,,America/Edmonton
Chipman,Alberta,CA,,,,chipman,AB,false,false,,America/Edmonton
Chipman,New Brunswick,CA,,,,chipman,NB,false,false,,America/Moncton
Chippewas of Kettle/Stony Poin,Ontario,CA,,,,chippewasofkettlestonypoin,ON,false,false,,America/Toronto
Chippewas Of Sarnia First Nati,Ontario,CA,,,,chippewasofsarniafirstnati,ON,false,false,,America/Toronto
Chisasibi,Quebec,CA,,,,chisasibi,QC,false,false,,America/Montreal
Choiceland,Saskatchewan,CA,,,,choiceland,SK,false,false,,America/Regina
Chomedey,Quebec,CA,,,,chomedey,QC,false,false,,America/Montreal
Christian Island,Ontario,CA,,,,christianisland,ON,false,false,,America/Toronto
Christina Lake,British Columbia,CA,,,,christinalake,BC,false,false,,America/Vancouver
Christopher Lake,Saskatchewan,CA,,,,christopherlake,SK,false,false,,America/Regina
Churchbridge,Saskatchewan,CA,,,,churchbridge,SK,false,false,,America/Regina
Churchill,Manitoba,CA,,,,churchill,MB,false,false,,America/Winnipeg
Churchill Falls,Newfoundland,CA,,,,churchillfalls,NL,false,false,,America/St_Johns
Chute-aux-Outardes,Quebec,CA,,,,chuteauxoutardes,QC,false,false,,America/Montreal
Chute-des-Passes,Quebec,CA,,,,chutedespasses,QC,false,false,,America/Montreal
Clair,New Brunswick,CA,,,,clair,NB,false,false,,America/Moncton
Clairmont,Alberta,CA,,,,clairmont,AB,false,false,,America/Edmonton
Claremont,Ontario,CA,,,,claremont,ON,false,false,,America/Toronto
Clarence Creek,Ontario,CA,,,,clarencecreek,ON,false,false,,America/Toronto
Clarence-Rockland,Ontario,CA,,,,clarencerockland,ON,false,false,,America/Toronto
Clarenville,Newfoundland,CA,,,,clarenville,NL,false,false,,America/St_Johns
Clarenville-Shoal Harbour,Newfoundland,CA,,,,clarenvilleshoalharbour,NL,false,false,,America/St_Johns
Claresholm,Alberta,CA,,,,claresholm,AB,false,false,,America/Edmonton
Clarington,Ontario,CA,,,,clarington,ON,false,false,,America/Toronto
Clarke`s Beach,Newfoundland,CA,,,,clarkesbeach,NL,false,false,,America/St_Johns
Clarks Corners,New Brunswick,CA,,,,clarkscorners,NB,false,false,,America/Moncton
Clarkson,Ontario,CA,,,,clarkson,ON,false,false,,America/Toronto
Clarksville,Nova Scotia,CA,,,,clarksville,NS,false,false,,America/Halifax
Clark`s Harbour,Nova Scotia,CA,,,,clarksharbour,NS,false,false,,America/Halifax
Clavet,Saskatchewan,CA,,,,clavet,SK,false,false,,America/Regina
Clearwater,British Columbia,CA,,,,clearwater,BC,false,false,,America/Vancouver
Clearwater Bay,Ontario,CA,,,,clearwaterbay,ON,false,false,,America/Toronto
Clericy,Quebec,CA,,,,clericy,QC,false,false,,America/Montreal
Clermont,Quebec,CA,,,,clermont,QC,false,false,,America/Montreal
Clifford,Ontario,CA,,,,clifford,ON,false,false,,America/Toronto
Climax,Saskatchewan,CA,,,,climax,SK,false,false,,America/Regina
Clinton,British Columbia,CA,,,,clinton,BC,false,false,,America/Vancouver
Clinton,Ontario,CA,,,,clinton,ON,false,false,,America/Toronto
Clive,Alberta,CA,,,,clive,AB,false,false,,America/Edmonton
Cloridorme,Quebec,CA,,,,cloridorme,QC,false,false,,America/Montreal
Cloud Bay,Ontario,CA,,,,cloudbay,ON,false,false,,America/Toronto
Clova,Quebec,CA,,,,clova,QC,false,false,,America/Montreal
Clyde,Alberta,CA,,,,clyde,AB,false,false,,America/Edmonton
Coaldale,Alberta,CA,,,,coaldale,AB,false,false,,America/Edmonton
Coalhurst,Alberta,CA,,,,coalhurst,AB,false,false,,America/Edmonton
Coaticook,Quebec,CA,,,,coaticook,QC,false,false,,America/Montreal
Cobalt,Ontario,CA,,,,cobalt,ON,false,false,,America/Toronto
Cobble Hill,British Columbia,CA,,,,cobblehill,BC,false,false,,America/Vancouver
Cobden,Ontario,CA,,,,cobden,ON,false,false,,America/Toronto
Coboconk,Ontario,CA,,,,coboconk,ON,false,false,,America/Toronto
Cobourg,Ontario,CA,,,,cobourg,ON,false,false,,America/Toronto
Cocagne,New Brunswick,CA,,,,cocagne,NB,false,false,,America/Moncton
Cochenour,Ontario,CA,,,,cochenour,ON,false,false,,America/Toronto
Cochin,Saskatchewan,CA,,,,cochin,SK,false,false,,America/Regina
Cochrane,Alberta,CA,,,,cochrane,AB,false,false,,America/Edmonton
Cochrane,Ontario,CA,,,,cochrane,ON,false,false,,America/Toronto
Coderre,Saskatchewan,CA,,,,coderre,SK,false,false,,America/Regina
Codroy,Newfoundland,CA,,,,codroy,NL,false,false,,America/St_Johns
Coe Hill,Ontario,CA,,,,coehill,ON,false,false,,America/Toronto
Colborne,Ontario,CA,,,,colborne,ON,false,false,,America/Toronto
Colchester,Ontario,CA,,,,colchester,ON,false,false,,America/Toronto
Cold Lake,Alberta,CA,,,,coldlake,AB,false,false,,America/Edmonton
Cold Springs,Ontario,CA,,,,coldsprings,ON,false,false,,America/Toronto
Coldwater,Ontario,CA,,,,coldwater,ON,false,false,,America/Toronto
Coleville,Saskatchewan,CA,,,,coleville,SK,false,false,,America/Regina
Colliers,Newfoundland,CA,,,,colliers,NL,false,false,,America/St_Johns
Collingwood,Ontario,CA,,,,collingwood,ON,false,false,,America/Toronto
Collingwood Corner,Nova Scotia,CA,,,,collingwoodcorner,NS,false,false,,America/Halifax
Colombier,Quebec,CA,,,,colombier,QC,false,false,,America/Montreal
Colonsay,Saskatchewan,CA,,,,colonsay,SK,false,false,,America/Regina
Colwood,British Columbia,CA,,,,colwood,BC,false,false,,America/Vancouver
Comber,Ontario,CA,,,,comber,ON,false,false,,America/Toronto
Come By Chance,Newfoundland,CA,,,,comebychance,NL,false,false,,America/St_Johns
Comfort Cove-Newstead,Newfoundland,CA,,,,comfortcovenewstead,NL,false,false,,America/St_Johns
Comox,British Columbia,CA,,,,comox,BC,false,false,,America/Vancouver
Compton,Quebec,CA,,,,compton,QC,false,false,,America/Montreal
Conception Bay South,Newfoundland,CA,,,,conceptionbaysouth,NL,false,false,,America/St_Johns
Conception Harbour,Newfoundland,CA,,,,conceptionharbour,NL,false,false,,America/St_Johns
Conche,Newfoundland,CA,,,,conche,NL,false,false,,America/St_Johns
Concord,Ontario,CA,,,,concord,ON,false,false,,America/Toronto
Coniston,Ontario,CA,,,,coniston,ON,false,false,,America/Toronto
Conklin,Alberta,CA,,,,conklin,AB,false,false,,America/Edmonton
Connaught,Ontario,CA,,,,connaught,ON,false,false,,America/Toronto
Conne River,Newfoundland,CA,,,,conneriver,NL,false,false,,America/St_Johns
Conquest,Saskatchewan,CA,,,,conquest,SK,false,false,,America/Regina
Consort,Alberta,CA,,,,consort,AB,false,false,,America/Edmonton
Constance Bay,Ontario,CA,,,,constancebay,ON,false,false,,America/Toronto
Constance Lake First Nation,Ontario,CA,,,,constancelakefirstnation,ON,false,false,,America/Toronto
Consul,Saskatchewan,CA,,,,consul,SK,false,false,,America/Regina
Contrecoeur,Quebec,CA,,,,contrecoeur,QC,false,false,,America/Montreal
Cookshire,Quebec,CA,,,,cookshire,QC,false,false,,America/Montreal
Cookstown,Ontario,CA,,,,cookstown,ON,false,false,,America/Toronto
Cooksville,Ontario,CA,,,,cooksville,ON,false,false,,America/Toronto
Cook`s Harbour,Newfoundland,CA,,,,cooksharbour,NL,false,false,,America/St_Johns
Coquitlam,British Columbia,CA,,,,coquitlam,BC,false,false,,America/Vancouver
Coral Harbour,Nunavut,CA,,,,coralharbour,NU,false,false,,America/Iqaluit
Cormorant,Manitoba,CA,,,,cormorant,MB,false,false,,America/Winnipeg
Corner Brook,Newfoundland,CA,,,,cornerbrook,NL,false,false,,America/St_Johns
